EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
10136523,CALDWELL CO., ,4/19/1989,630,Thunderstorm Wind,70, ,0,0,0,0,TX,CST, , ,C,55,SAT,0,0, ,0,0,0, ,0, , ,29.85,-97.82, , ,741
10136524,BEXAR CO., ,4/19/1989,952,Hail,1, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.45,-98.5, , ,742
,BEXAR CO.,,4/19/1989,1000,Lightning,0,,0,1,10000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10140803,DE WITT CO., ,4/28/1989,1730,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,123,SAT,0,0, ,0,0,0, ,0, , ,29.07,-97.57, , ,743
,BEXAR CO.,,4/28/1989,1735,Lightning,0,,0,2,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10140809,KARNES CO., ,4/28/1989,1900,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,255,SAT,0,0, ,0,0,0, ,0, , ,28.88,-97.9, , ,744
10136592,MAVERICK CO., ,4/29/1989,1625,Thunderstorm Wind,52, ,0,0,1000000,0,TX,CST, , ,C,323,SAT,0,0, ,0,0,0, ,0, , ,28.72,-100.5, , ,745
10136593,BANDERA CO., ,4/29/1989,1630,Hail,2.5, ,0,0,0,0,TX,CST, , ,C,19,SAT,0,0, ,0,0,0, ,0, , ,29.8,-99.42, , ,746
10136596,BANDERA CO., ,4/29/1989,1810,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,19,SAT,0,0, ,0,0,0, ,0, , ,29.72,-99.03, , ,747
10136599,MEDINA CO., ,4/29/1989,1817,Thunderstorm Wind,54, ,0,0,0,0,TX,CST, , ,C,325,SAT,0,0, ,0,0,0, ,0, , ,29.35,-99.15, , ,748
10136602,CALDWELL CO., ,4/29/1989,1835,Hail,2, ,0,0,0,100000,TX,CST, , ,C,55,SAT,0,0, ,0,0,0, ,0, , ,29.88,-97.67, , ,749
10136606,GUADALUPE CO., ,4/29/1989,1900,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,187,SAT,0,0, ,0,0,0, ,0, , ,29.57,-97.97, , ,750
10136607,ATASCOSA CO., ,4/29/1989,1900,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,13,SAT,0,0, ,0,0,0, ,0, , ,28.95,-98.48, , ,751
10136605,TRAVIS CO., ,4/29/1989,1900,Thunderstorm Wind,54, ,0,0,1000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.32,-97.77, , ,752
10136609,BEXAR CO., ,4/29/1989,1918,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.25,-98.33, , ,753
10136610,TRAVIS CO., ,4/29/1989,1923,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.4,-97.62, , ,754
10136611,ATASCOSA CO., ,4/29/1989,1933,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,13,SAT,0,0, ,0,0,0, ,0, , ,28.92,-98.5, , ,755
10136613,TRAVIS CO., ,4/29/1989,2005,Hail,1, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.18,-97.57, , ,756
10136619,LAVACA CO., ,4/29/1989,2240,Hail,1, ,0,0,0,0,TX,CST, , ,C,285,SAT,0,0, ,0,0,0, ,0, , ,29.45,-96.87, , ,757
10137636,KERR CO., ,5/1/1989,15,Hail,2.75, ,0,0,1000000,100000,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.17,-99.37, , ,758
10137641,KERR CO., ,5/1/1989,100,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,30.05,-99.13, , ,759
10138607,LLANO CO., ,5/5/1989,100,Hail,1, ,0,0,0,0,TX,CST, , ,C,299,SAT,0,0, ,0,0,0, ,0, , ,30.88,-98.47, , ,760
10138268,HAYS CO., ,5/5/1989,355,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,30.08,-98.02, , ,761
10138269,TRAVIS CO., ,5/5/1989,355,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.32,-97.77, , ,762
10138270,HAYS CO., ,5/5/1989,400,Thunderstorm Wind,0, ,0,0,1000000,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,763
,HAYS CO.,,5/5/1989,400,Hail,1.75,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
,CALDWELL CO.,,5/5/1989,430,hail,1,,0,0,10000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138272,HAYS CO., ,5/5/1989,722,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,29.95,-97.85, , ,764
10138273,GONZALES CO., ,5/5/1989,730,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,177,SAT,0,0, ,0,0,0, ,0, , ,29.7,-97.3, , ,765
10138295,VAL VERDE CO., ,5/9/1989,735,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.82,-100.9, , ,766
10138296,VAL VERDE CO., ,5/9/1989,835,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.78,-101.2, , ,767
10138303,EDWARDS CO., ,5/9/1989,1835,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,137, ,0,0, ,0.2,10,0, ,0, , ,30.02,-100.25, , ,768
10138304,EDWARDS CO., ,5/9/1989,2000,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,137,SAT,0,0, ,0,0,0, ,0, , ,30.13,-100.08, , ,769
10138305,ZAVALA CO., ,5/9/1989,2230,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,507,SAT,0,0, ,0,0,0, ,0, , ,28.95,-99.83, , ,770
10138307,WILLIAMSON CO., ,5/10/1989,300,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.45,-97.28, , ,771
10138309,HAYS CO., ,5/10/1989,400,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,772
10138311,HAYS CO., ,5/10/1989,722,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,773
10138324,VAL VERDE CO., ,5/12/1989,1130,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.78,-101.2, , ,774
10139713,TRAVIS CO., ,5/13/1989,1532,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,775
10139717,TRAVIS CO., ,5/13/1989,1615,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.23,-97.85, , ,776
10139720,TRAVIS CO., ,5/13/1989,1635,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.32,-97.77, , ,777
10139726,BASTROP CO., ,5/13/1989,1750,Hail,2.75, ,0,0,1000000,0,TX,CST, , ,C,21,SAT,0,0, ,0,0,0, ,0, , ,30.08,-97.32, , ,778
,BASTROP CO.,,5/13/1989,1750,Thunderstorm Wind,0,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10139731,BASTROP CO., ,5/13/1989,1831,Hail,2.75, ,0,0,0,0,TX,CST, , ,C,21,SAT,0,0, ,0,0,0, ,0, , ,30.05,-97.25, , ,779
10139732,FAYETTE CO., ,5/13/1989,1831,Hail,2, ,0,0,0,0,TX,CST, , ,C,149,SAT,0,0, ,0,0,0, ,0, , ,29.9,-96.9, , ,780
10139735,FAYETTE CO., ,5/13/1989,1840,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,149,SAT,0,0, ,0,0,0, ,0, , ,30.02,-97.02, , ,781
10139739,GONZALES CO., ,5/13/1989,1900,Hail,2, ,0,0,0,0,TX,CST, , ,C,177,SAT,0,0, ,0,0,0, ,0, , ,29.45,-97.47, , ,782
10140834,VAL VERDE CO., ,5/14/1989,1800,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,783
10140835,UVALDE CO., ,5/14/1989,1800,Thunderstorm Wind,0, ,0,0,500000,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,784
10140837,MAVERICK CO., ,5/14/1989,1815,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,323,SAT,0,0, ,0,0,0, ,0, , ,28.72,-100.5, , ,785
10140851,GILLESPIE CO., ,5/14/1989,2346,Hail,1.75, ,0,0,100000,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.45,-99.13, , ,786
10140852,GILLESPIE CO., ,5/15/1989,103,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.28,-98.87, , ,787
10140853,LAVACA CO., ,5/15/1989,500,Hail,0.88, ,0,0,100000,0,TX,CST, , ,C,285,SAT,0,0, ,0,0,0, ,0, , ,29.45,-96.95, , ,788
,LAVACA CO.,,5/15/1989,500,Thunderstorm Wind,0,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
,LAVACA CO.,,5/15/1989,500,lightning,0,,0,0,0,10000,TX,CST,,,,,,,,,,,,,,,,,,,,
10138636,VAL VERDE CO., ,5/16/1989,1815,Hail,1, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.82,-101.57, , ,789
10138645,VAL VERDE CO., ,5/16/1989,1900,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.93,-101.17, , ,790
10138656,VAL VERDE CO., ,5/16/1989,2105,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.68,-101.17, , ,791
10138657,VAL VERDE CO., ,5/16/1989,2110,Tornado,0,F1,0,1,2500000,0,TX,CST, , ,C,465, ,0,0, ,8,200,0, ,0, , ,29.48,-101.03,29.55,-100.9,792
10138659,VAL VERDE CO., ,5/16/1989,2130,Hail,2, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.53,-101.08, , ,793
,VAL VERDE CO.,,5/16/1989,2130,Thunderstorm Wind,60,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138667,KINNEY CO., ,5/16/1989,2251,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.32,-100.5, , ,794
10138671,KINNEY CO., ,5/16/1989,2308,Tornado,0,F4,0,0,2500000,0,TX,CST, , ,C,271, ,0,0, ,17,300,0, ,0, , ,29.28,-100.42,29.52,-100.18,795
10138675,VAL VERDE CO., ,5/16/1989,2329,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0.2,10,0, ,0, , ,29.68,-101.32, , ,796
10139527,KINNEY CO., ,5/17/1989,37,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,797
10139528,KINNEY CO., ,5/17/1989,210,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,798
10139529,WILLIAMSON CO., ,5/17/1989,302,Tornado,0,F3,1,28,2500000,0,TX,CST, , ,C,491, ,0,0, ,3,1700,0, ,0, , ,30.77,-97.62,30.82,-97.6,799
10139530,GILLESPIE CO., ,5/17/1989,330,Tornado,0,F2,0,0,0,0,TX,CST, , ,C,171, ,0,0, ,2,100,0, ,0, , ,30.35,-98.87, , ,800
10139531,GILLESPIE CO., ,5/17/1989,430,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,171,SAT,0,0, ,0,0,0, ,0, , ,30.43,-98.87, , ,801
10139532,KINNEY CO., ,5/17/1989,434,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,802
10139533,TRAVIS CO., ,5/17/1989,700,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,453,SAT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,803
10139751,WILLIAMSON CO., ,5/17/1989,745,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.45,-97.77, , ,804
10139752,WILLIAMSON CO., ,5/17/1989,815,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,491,SAT,0,0, ,0,0,0, ,0, , ,30.5,-97.68, , ,805
10139760,LEE CO., ,5/17/1989,1230,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,287,SAT,0,0, ,0,0,0, ,0, , ,30.42,-97, , ,806
10139795,HAYS CO., ,5/20/1989,2200,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,209,SAT,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,807
10136721,FAYETTE CO., ,6/1/1989,1930,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,149,LBB,0,0, ,0,0,0, ,0, , ,29.83,-97.15, , ,311
10139009,EDWARDS CO., ,6/5/1989,1015,Hail,1.25, ,0,0,1000,0,TX,CST, , ,C,137,SAT,0,0, ,0,0,0, ,0, , ,30.02,-100.35, , ,312
10139880,VAL VERDE CO., ,6/6/1989,1827,Hail,1.75, ,0,0,10000,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.93,-101.73, , ,313
10140105,BURNET CO., ,6/6/1989,2330,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,53,SAT,0,0, ,0,0,0, ,0, , ,30.85,-98.33, , ,315
10139884,VAL VERDE CO., ,6/6/1989,1845,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.93,-101.57, , ,314
10140198,LEE CO., ,6/7/1989,1930,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,287,SAT,0,0, ,0,0,0, ,0, , ,30.5,-96.98, , ,316
10136803,UVALDE CO., ,6/10/1989,2250,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-100.07, , ,318
10136805,VAL VERDE CO., ,6/10/1989,2325,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.78,-101.2, , ,320
10136799,UVALDE CO., ,6/10/1989,2130,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,317
10136804,VAL VERDE CO., ,6/10/1989,2315,Thunderstorm Wind,56, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.43,-100.98, , ,319
10136806,KINNEY CO., ,6/11/1989,18,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.38,-100.42, , ,321
10136808,BEXAR CO., ,6/11/1989,130,Hail,1.75, ,0,0,1000000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,323
,BEXAR CO.,,6/11/1989,130,Thunderstorm Wind,80,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10136807,GONZALES CO., ,6/11/1989,103,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,177,SAT,0,0, ,0,0,0, ,0, , ,29.7,-97.38, , ,322
10136809,BANDERA CO., ,6/11/1989,130,Thunderstorm Wind,0, ,0,0,5000,0,TX,CST, , ,C,19,SAT,0,0, ,0,0,0, ,0, , ,29.72,-99.07, , ,324
10136810,VAL VERDE CO., ,6/11/1989,155,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.68,-101.2, , ,325
10136811,VAL VERDE CO., ,6/11/1989,215,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,SAT,0,0, ,0,0,0, ,0, , ,29.82,-101.57, , ,326
10136812,WILSON CO., ,6/11/1989,230,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,493,SAT,0,0, ,0,0,0, ,0, , ,29.25,-97.83, , ,327
10138828,KENDALL CO., ,6/13/1989,2238,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,259,SAT,0,0, ,0,0,0, ,0, , ,29.92,-98.78, , ,328
10139431,KINNEY CO., ,10/27/1989,2300,Thunderstorm Wind,50, ,0,0,0,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,826
10139116,BURNET CO., ,2/1/1990,445,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,53,AUS,0,0, ,0,0,0, ,0, , ,30.57,-98.27, , ,827
10139118,BURNET CO., ,2/1/1990,500,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,53,AUS,0,0, ,0,0,0, ,0, , ,30.82,-97.95, , ,828
10139121,BEXAR CO., ,2/1/1990,1610,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,829
10139123,TRAVIS CO., ,2/1/1990,1615,Thunderstorm Wind,61, ,0,0,0,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,830
10139126,HAYS CO., ,2/1/1990,1630,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,209,AUS,0,0, ,0,0,0, ,0, , ,30.08,-98.02, , ,831
10139132,LEE CO., ,2/1/1990,1730,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,287,AUS,0,0, ,0,0,0, ,0, , ,30.18,-96.93, , ,832
10139139,WILLIAMSON CO., ,2/1/1990,1930,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,491,AUS,0,0, ,0,0,0, ,0, , ,30.78,-97.43, , ,833
10139151,BEXAR CO., ,2/8/1990,1735,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,834
10140004,VAL VERDE CO., ,3/11/1990,157,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,465,DRT,0,0, ,0,0,0, ,0, , ,29.48,-101.03, , ,835
10136680,DE WITT CO., ,3/29/1990,1242,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,123,VCT,0,0, ,0,0,0, ,0, , ,29,-97.15, , ,836
10136687,VAL VERDE CO., ,3/29/1990,2250,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,DRT,0,0, ,0,0,0, ,0, , ,29.72,-101.3, , ,837
10136688,KINNEY CO., ,3/29/1990,2330,Hail,1.75, ,0,0,100000,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.58,-100.65, , ,838
10140085,KINNEY CO., ,4/17/1990,1915,Hail,3, ,0,0,10000,0,TX,CST, , ,C,271,SAT,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,839
10137026,LEE CO., ,4/24/1990,1930,Hail,1.25, ,0,0,0,0,TX,CST, , ,C,287,AUS,0,0, ,0,0,0, ,0, , ,30.35,-96.82, , ,840
10138132,VAL VERDE CO., ,4/25/1990,1949,Thunderstorm Wind,57, ,0,0,0,0,TX,CST, , ,C,465,DRT,0,0, ,0,0,0, ,0, , ,29.47,-101.02, , ,841
10138135,VAL VERDE CO., ,4/25/1990,2022,Thunderstorm Wind,98, ,0,0,0,0,TX,CST, , ,C,465,DRT,0,0, ,0,0,0, ,0, , ,29.37,-100.78, , ,842
,VAL VERDE CO.,,4/25/1990,2010,Hail,2,,0,0,1000000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138144,UVALDE CO., ,4/25/1990,2240,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,843
10138145,UVALDE CO., ,4/26/1990,110,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.52,-99.73, , ,844
10138146,BEXAR CO., ,4/26/1990,415,Hail,1.75, ,0,0,10000,0,TX,CST, , ,C,29,SAT,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,845
,BEXAR CO.,,4/26/1990,415,Thunderstorm Wind,0,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138147,COMAL CO., ,4/26/1990,430,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,91,SAT,0,0, ,0,0,0, ,0, , ,29.82,-98.27, , ,846
10138148,HAYS CO., ,4/26/1990,515,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,209,AUS,0,0, ,0,0,0, ,0, , ,30.2,-98.08, , ,847
10138149,HAYS CO., ,4/26/1990,530,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,209,AUS,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,848
10138150,TRAVIS CO., ,4/26/1990,645,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,849
10139283,WILLIAMSON CO., ,4/28/1990,2,Hail,1, ,0,0,0,0,TX,CST, , ,C,491,AUS,0,0, ,0,0,0, ,0, , ,30.5,-97.68, , ,850
10139284,TRAVIS CO., ,4/28/1990,2,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,851
10139300,GILLESPIE CO., ,5/2/1990,2220,Hail,1, ,0,0,0,0,TX,CST, , ,C,171,AUS,0,0, ,0,0,0, ,0, , ,30.2,-99.25, , ,852
,BASTROP CO.,,5/11/1990,1620,Lightning,0,,1,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10136845,HAYS CO., ,5/18/1990,1600,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,209,AUS,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,853
10136848,TRAVIS CO., ,5/18/1990,1725,Tornado,0,F0,0,0,100000,0,TX,CST, , ,C,453, ,0,0, ,0.2,10,0, ,0, , ,30.42,-97.68, , ,854
10137077,ATASCOSA CO., ,5/20/1990,2115,Hail,1.75, ,0,0,0,10000,TX,CST, , ,C,13,SAT,0,0, ,0,0,0, ,0, , ,29.07,-98.48, , ,855
10137078,WILSON CO., ,5/20/1990,2140,Hail,1.75, ,0,0,5000,0,TX,CST, , ,C,493,SAT,0,0, ,0,0,0, ,0, , ,29.13,-98.17, , ,856
10137079,KERR CO., ,5/21/1990,1343,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,265,SAT,0,0, ,0,0,0, ,0, , ,29.98,-99.2, , ,857
10137080,TRAVIS CO., ,5/21/1990,1628,Hail,2.75, ,0,0,10000,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,858
10137081,TRAVIS CO., ,5/21/1990,1650,Hail,2.75, ,0,0,0,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,859
10137082,TRAVIS CO., ,5/21/1990,1719,Hail,3, ,0,0,0,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,860
10137083,WILLIAMSON CO., ,5/21/1990,1725,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,491,AUS,0,0, ,0,0,0, ,0, , ,30.52,-97.42, , ,861
10137084,UVALDE CO., ,5/21/1990,1750,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,463,SAT,0,0, ,0,0,0, ,0, , ,29.22,-99.92, , ,862
10137979,GILLESPIE CO., ,5/27/1990,2121,Hail,2.25, ,0,0,0,0,TX,CST, , ,C,171,AUS,0,0, ,0,0,0, ,0, , ,30.3,-99.25, , ,863
10137983,TRAVIS CO., ,5/27/1990,2354,Thunderstorm Wind,60, ,0,0,0,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,864
10138195,BURNET CO., ,5/27/1990,2355,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,53,AUS,0,0, ,0,0,0, ,0, , ,30.92,-98.22, , ,865
10138009,TRAVIS CO., ,6/4/1990,4,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,453,AUS,0,0, ,0,0,0, ,0, , ,30.28,-97.88, , ,369
,TRAVIS CO.,,6/4/1990,4,Thunderstorm Wind,0,,0,0,1000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10138010,GUADALUPE CO., ,6/4/1990,30,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,187,SAT,0,0, ,0,0,0, ,0, , ,29.67,-98.1, , ,370
10138011,CALDWELL CO., ,6/4/1990,100,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,55,AUS,0,0, ,0,0,0, ,0, , ,29.88,-97.67, , ,371
10137721,FAYETTE CO., ,6/25/1990,1900,Hail,2, ,0,0,10000,0,TX,CST, , ,C,149,AUS,0,0, ,0,0,0, ,0, , ,29.83,-96.7, , ,372
,FAYETTE CO.,,6/25/1990,1900,Thunderstorm Wind,0,,0,0,0,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10137727,FAYETTE CO., ,6/25/1990,2005,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,149,AUS,0,0, ,0,0,0, ,0, , ,29.88,-97.15, , ,373
10137751,ATASCOSA CO., ,7/15/1990,2030,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,13,SAT,0,0, ,0,0,0, ,0, , ,29.07,-98.48, , ,375
10137747,KERR CO., ,7/15/1990,1430,Tornado,0,F0,0,6,50000,0,TX,CST, , ,C,265, ,0,0, ,0.2,10,0, ,0, , ,29.98,-99.13, , ,374
10143497,VAL VERDE CO., ,8/28/1990,1730,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,465,DRT,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,376
10140031,LAVACA CO., ,8/31/1990,1830,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,285,VCT,0,0, ,0,0,0, ,0, , ,29.3,-97.15, , ,377
